repo,username,issue_num,title,body,prediction,probability,likes,dislikes,prediction_type,logs,threshold,labeled
anonymous,anonymous,49,Workflow examples / extension,"We would like to emphasize the use of the workflow engine more. Right now an complete part is the autotagger.  It would be nice and powerful to create other flows, for instance file conversion, auto-sharing, notifications, or others.     Essentially it is about adding a ""Then"" to the current UI, which is initiated by the files_autotagging.    I'd propose to move the user facing parts all to the workflowengine, with changing the possible action to a flexible solution by adding an ""Add action"" button below the rules, withing the rule group.    This will only be shown when at least one WorkflowActionProvider is registered. the files_autotagger will be one. And we write another one (the pdf converter) as a single app as reference example.    Mockup:    ![screenshot_20180926_130916](https://user-images.githubusercontent.com/2184312/46076281-60009300-c18d-11e8-83b6-76bc3a8fb362.png)    Reasonable? @nextcloud/designers @nickvergessen @skjnldsv @MorrisJobke",document,0.012831213,8,0,people approved, ,0.610000014,0
anonymous,anonymous,49,Workflow examples / extension,"We would like to emphasize the use of the workflow engine more. Right now an complete part is the autotagger.  It would be nice and powerful to create other flows, for instance file conversion, auto-sharing, notifications, or others.     Essentially it is about adding a ""Then"" to the current UI, which is initiated by the files_autotagging.    I'd propose to move the user facing parts all to the workflowengine, with changing the possible action to a flexible solution by adding an ""Add action"" button below the rules, withing the rule group.    This will only be shown when at least one WorkflowActionProvider is registered. the files_autotagger will be one. And we write another one (the pdf converter) as a single app as reference example.    Mockup:    ![screenshot_20180926_130916](https://user-images.githubusercontent.com/2184312/46076281-60009300-c18d-11e8-83b6-76bc3a8fb362.png)    Reasonable? @nextcloud/designers @nickvergessen @skjnldsv @MorrisJobke",bug,0.001658483,7,0,people approved, ,0.939999998,0
anonymous,anonymous,49,Workflow examples / extension,"We would like to emphasize the use of the workflow engine more. Right now an complete part is the autotagger.  It would be nice and powerful to create other flows, for instance file conversion, auto-sharing, notifications, or others.     Essentially it is about adding a ""Then"" to the current UI, which is initiated by the files_autotagging.    I'd propose to move the user facing parts all to the workflowengine, with changing the possible action to a flexible solution by adding an ""Add action"" button below the rules, withing the rule group.    This will only be shown when at least one WorkflowActionProvider is registered. the files_autotagger will be one. And we write another one (the pdf converter) as a single app as reference example.    Mockup:    ![screenshot_20180926_130916](https://user-images.githubusercontent.com/2184312/46076281-60009300-c18d-11e8-83b6-76bc3a8fb362.png)    Reasonable? @nextcloud/designers @nickvergessen @skjnldsv @MorrisJobke",question,0.001607845,7,1,people approved, ,0.550000012,0
anonymous,anonymous,49,Workflow examples / extension,"We would like to emphasize the use of the workflow engine more. Right now an complete part is the autotagger.  It would be nice and powerful to create other flows, for instance file conversion, auto-sharing, notifications, or others.     Essentially it is about adding a ""Then"" to the current UI, which is initiated by the files_autotagging.    I'd propose to move the user facing parts all to the workflowengine, with changing the possible action to a flexible solution by adding an ""Add action"" button below the rules, withing the rule group.    This will only be shown when at least one WorkflowActionProvider is registered. the files_autotagger will be one. And we write another one (the pdf converter) as a single app as reference example.    Mockup:    ![screenshot_20180926_130916](https://user-images.githubusercontent.com/2184312/46076281-60009300-c18d-11e8-83b6-76bc3a8fb362.png)    Reasonable? @nextcloud/designers @nickvergessen @skjnldsv @MorrisJobke",database,0.001074963,8,0,people approved, ,0.419999987,0
anonymous,anonymous,49,Workflow examples / extension,"We would like to emphasize the use of the workflow engine more. Right now an complete part is the autotagger.  It would be nice and powerful to create other flows, for instance file conversion, auto-sharing, notifications, or others.     Essentially it is about adding a ""Then"" to the current UI, which is initiated by the files_autotagging.    I'd propose to move the user facing parts all to the workflowengine, with changing the possible action to a flexible solution by adding an ""Add action"" button below the rules, withing the rule group.    This will only be shown when at least one WorkflowActionProvider is registered. the files_autotagger will be one. And we write another one (the pdf converter) as a single app as reference example.    Mockup:    ![screenshot_20180926_130916](https://user-images.githubusercontent.com/2184312/46076281-60009300-c18d-11e8-83b6-76bc3a8fb362.png)    Reasonable? @nextcloud/designers @nickvergessen @skjnldsv @MorrisJobke",server,0.001042231,8,0,people approved, ,0.800000012,0
anonymous,anonymous,49,Workflow examples / extension,"We would like to emphasize the use of the workflow engine more. Right now an complete part is the autotagger.  It would be nice and powerful to create other flows, for instance file conversion, auto-sharing, notifications, or others.     Essentially it is about adding a ""Then"" to the current UI, which is initiated by the files_autotagging.    I'd propose to move the user facing parts all to the workflowengine, with changing the possible action to a flexible solution by adding an ""Add action"" button below the rules, withing the rule group.    This will only be shown when at least one WorkflowActionProvider is registered. the files_autotagger will be one. And we write another one (the pdf converter) as a single app as reference example.    Mockup:    ![screenshot_20180926_130916](https://user-images.githubusercontent.com/2184312/46076281-60009300-c18d-11e8-83b6-76bc3a8fb362.png)    Reasonable? @nextcloud/designers @nickvergessen @skjnldsv @MorrisJobke",security,0.000979752,8,0,people approved, ,0.819999993,0
anonymous,anonymous,49,Workflow examples / extension,"We would like to emphasize the use of the workflow engine more. Right now an complete part is the autotagger.  It would be nice and powerful to create other flows, for instance file conversion, auto-sharing, notifications, or others.     Essentially it is about adding a ""Then"" to the current UI, which is initiated by the files_autotagging.    I'd propose to move the user facing parts all to the workflowengine, with changing the possible action to a flexible solution by adding an ""Add action"" button below the rules, withing the rule group.    This will only be shown when at least one WorkflowActionProvider is registered. the files_autotagger will be one. And we write another one (the pdf converter) as a single app as reference example.    Mockup:    ![screenshot_20180926_130916](https://user-images.githubusercontent.com/2184312/46076281-60009300-c18d-11e8-83b6-76bc3a8fb362.png)    Reasonable? @nextcloud/designers @nickvergessen @skjnldsv @MorrisJobke",performance,0.000636334,8,0,people approved, ,0.330000013,0
anonymous,anonymous,50,Catch MessageTooLongException,If in the chat your message is to long an exception in thrown.  However this exception is not properly catched and acted on accordingly.    here: https://github.com/nextcloud/spreed/blob/master/lib/Controller/ChatController.php L210    Then we can at least show it properly in the UI  For internal reference: https://sentry.rullzer.com/sentry/nextcloud/issues/442/,ui,1.000010014,9,0,people approved, ,0.639999986,1
anonymous,anonymous,50,Catch MessageTooLongException,If in the chat your message is to long an exception in thrown.  However this exception is not properly catched and acted on accordingly.    here: https://github.com/nextcloud/spreed/blob/master/lib/Controller/ChatController.php L210    Then we can at least show it properly in the UI  For internal reference: https://sentry.rullzer.com/sentry/nextcloud/issues/442/,bug,1.000010014,9,0,people approved, ,0.939999998,1
anonymous,anonymous,50,Catch MessageTooLongException,If in the chat your message is to long an exception in thrown.  However this exception is not properly catched and acted on accordingly.    here: https://github.com/nextcloud/spreed/blob/master/lib/Controller/ChatController.php L210    Then we can at least show it properly in the UI  For internal reference: https://sentry.rullzer.com/sentry/nextcloud/issues/442/,design,0.006702851,8,0,people approved, ,0.790000022,0
anonymous,anonymous,50,Catch MessageTooLongException,If in the chat your message is to long an exception in thrown.  However this exception is not properly catched and acted on accordingly.    here: https://github.com/nextcloud/spreed/blob/master/lib/Controller/ChatController.php L210    Then we can at least show it properly in the UI  For internal reference: https://sentry.rullzer.com/sentry/nextcloud/issues/442/,client,0.004765199,8,0,people approved, ,0.689999998,0
anonymous,anonymous,50,Catch MessageTooLongException,If in the chat your message is to long an exception in thrown.  However this exception is not properly catched and acted on accordingly.    here: https://github.com/nextcloud/spreed/blob/master/lib/Controller/ChatController.php L210    Then we can at least show it properly in the UI  For internal reference: https://sentry.rullzer.com/sentry/nextcloud/issues/442/,enhancement,0.002991033,8,0,people approved, ,0.939999998,0
anonymous,anonymous,50,Catch MessageTooLongException,If in the chat your message is to long an exception in thrown.  However this exception is not properly catched and acted on accordingly.    here: https://github.com/nextcloud/spreed/blob/master/lib/Controller/ChatController.php L210    Then we can at least show it properly in the UI  For internal reference: https://sentry.rullzer.com/sentry/nextcloud/issues/442/,server,0.001074963,8,0,people approved, ,0.800000012,0
anonymous,anonymous,50,Catch MessageTooLongException,If in the chat your message is to long an exception in thrown.  However this exception is not properly catched and acted on accordingly.    here: https://github.com/nextcloud/spreed/blob/master/lib/Controller/ChatController.php L210    Then we can at least show it properly in the UI  For internal reference: https://sentry.rullzer.com/sentry/nextcloud/issues/442/,performance,0.00001,8,0,people approved, ,0.330000013,0
anonymous,anonymous,50,Catch MessageTooLongException,If in the chat your message is to long an exception in thrown.  However this exception is not properly catched and acted on accordingly.    here: https://github.com/nextcloud/spreed/blob/master/lib/Controller/ChatController.php L210    Then we can at least show it properly in the UI  For internal reference: https://sentry.rullzer.com/sentry/nextcloud/issues/442/,security,0.00001,8,0,people approved, ,0.819999993,0
anonymous,anonymous,50,Catch MessageTooLongException,If in the chat your message is to long an exception in thrown.  However this exception is not properly catched and acted on accordingly.    here: https://github.com/nextcloud/spreed/blob/master/lib/Controller/ChatController.php L210    Then we can at least show it properly in the UI  For internal reference: https://sentry.rullzer.com/sentry/nextcloud/issues/442/,database,0.00001,8,0,people approved, ,0.419999987,0
anonymous,anonymous,50,Catch MessageTooLongException,If in the chat your message is to long an exception in thrown.  However this exception is not properly catched and acted on accordingly.    here: https://github.com/nextcloud/spreed/blob/master/lib/Controller/ChatController.php L210    Then we can at least show it properly in the UI  For internal reference: https://sentry.rullzer.com/sentry/nextcloud/issues/442/,document,0.00001,8,0,people approved, ,0.610000014,0
anonymous,anonymous,50,Catch MessageTooLongException,If in the chat your message is to long an exception in thrown.  However this exception is not properly catched and acted on accordingly.    here: https://github.com/nextcloud/spreed/blob/master/lib/Controller/ChatController.php L210    Then we can at least show it properly in the UI  For internal reference: https://sentry.rullzer.com/sentry/nextcloud/issues/442/,question,0.00001,8,0,people approved, ,0.550000012,0
anonymous,anonymous,51,What's-different docs reference non-existent class: io.reactivex.functions.Functions,"The documentation below references a utility class, `io.reactivex.functions.Functions`, but it appears that is now `io.reactivex.internal.functions.Functions`, which I assume should not be used by third parties. Is there a public equivalent?    https://github.com/ReactiveX/RxJava/wiki/What's-different-in-2.0 functions",document,1.000010014,9,0,people approved, ,0.610000014,1
anonymous,anonymous,51,What's-different docs reference non-existent class: io.reactivex.functions.Functions,"The documentation below references a utility class, `io.reactivex.functions.Functions`, but it appears that is now `io.reactivex.internal.functions.Functions`, which I assume should not be used by third parties. Is there a public equivalent?    https://github.com/ReactiveX/RxJava/wiki/What's-different-in-2.0 functions",enhancement,0.724880278,8,0,people approved, ,0.939999998,0
anonymous,anonymous,51,What's-different docs reference non-existent class: io.reactivex.functions.Functions,"The documentation below references a utility class, `io.reactivex.functions.Functions`, but it appears that is now `io.reactivex.internal.functions.Functions`, which I assume should not be used by third parties. Is there a public equivalent?    https://github.com/ReactiveX/RxJava/wiki/What's-different-in-2.0 functions",question,0.637040794,9,0,people approved, ,0.550000012,1
anonymous,anonymous,51,What's-different docs reference non-existent class: io.reactivex.functions.Functions,"The documentation below references a utility class, `io.reactivex.functions.Functions`, but it appears that is now `io.reactivex.internal.functions.Functions`, which I assume should not be used by third parties. Is there a public equivalent?    https://github.com/ReactiveX/RxJava/wiki/What's-different-in-2.0 functions",bug,0.585111141,8,0,people approved, ,0.939999998,0
anonymous,anonymous,51,What's-different docs reference non-existent class: io.reactivex.functions.Functions,"The documentation below references a utility class, `io.reactivex.functions.Functions`, but it appears that is now `io.reactivex.internal.functions.Functions`, which I assume should not be used by third parties. Is there a public equivalent?    https://github.com/ReactiveX/RxJava/wiki/What's-different-in-2.0 functions",design,0.268951446,8,0,people approved, ,0.790000022,0
anonymous,anonymous,51,What's-different docs reference non-existent class: io.reactivex.functions.Functions,"The documentation below references a utility class, `io.reactivex.functions.Functions`, but it appears that is now `io.reactivex.internal.functions.Functions`, which I assume should not be used by third parties. Is there a public equivalent?    https://github.com/ReactiveX/RxJava/wiki/What's-different-in-2.0 functions",performance,0.00001,7,0,people approved, ,0.330000013,0
anonymous,anonymous,51,What's-different docs reference non-existent class: io.reactivex.functions.Functions,"The documentation below references a utility class, `io.reactivex.functions.Functions`, but it appears that is now `io.reactivex.internal.functions.Functions`, which I assume should not be used by third parties. Is there a public equivalent?    https://github.com/ReactiveX/RxJava/wiki/What's-different-in-2.0 functions",database,0.00001,8,0,people approved, ,0.419999987,0
anonymous,anonymous,51,What's-different docs reference non-existent class: io.reactivex.functions.Functions,"The documentation below references a utility class, `io.reactivex.functions.Functions`, but it appears that is now `io.reactivex.internal.functions.Functions`, which I assume should not be used by third parties. Is there a public equivalent?    https://github.com/ReactiveX/RxJava/wiki/What's-different-in-2.0 functions",server,0.00001,8,0,people approved, ,0.800000012,0
anonymous,anonymous,51,What's-different docs reference non-existent class: io.reactivex.functions.Functions,"The documentation below references a utility class, `io.reactivex.functions.Functions`, but it appears that is now `io.reactivex.internal.functions.Functions`, which I assume should not be used by third parties. Is there a public equivalent?    https://github.com/ReactiveX/RxJava/wiki/What's-different-in-2.0 functions",security,0.00001,8,0,people approved, ,0.819999993,0
anonymous,anonymous,51,What's-different docs reference non-existent class: io.reactivex.functions.Functions,"The documentation below references a utility class, `io.reactivex.functions.Functions`, but it appears that is now `io.reactivex.internal.functions.Functions`, which I assume should not be used by third parties. Is there a public equivalent?    https://github.com/ReactiveX/RxJava/wiki/What's-different-in-2.0 functions",client,0.00001,8,0,people approved, ,0.689999998,0
anonymous,anonymous,51,What's-different docs reference non-existent class: io.reactivex.functions.Functions,"The documentation below references a utility class, `io.reactivex.functions.Functions`, but it appears that is now `io.reactivex.internal.functions.Functions`, which I assume should not be used by third parties. Is there a public equivalent?    https://github.com/ReactiveX/RxJava/wiki/What's-different-in-2.0 functions",ui,0.00001,8,0,people approved, ,0.639999986,0
anonymous,anonymous,52,Avoid virtual columns for secondary index MVs,"Secondary indexes maintain a materialized view that maps an indexed base table column to its key, which is then used to query the base table. As  2994 points out, this allows us to solve inconsistencies that cause the view to contain ghost entries.    In materialized views, virtual columns ensure that an entry that was added because of an unselected column being alive (e.g., `update cf set unselected_col = x where k = y`) are kept alive for as long as that unselected column is live too. They apply only to views that do not include a base table regular column in their primary key.    We can take advantage of index verification repair to remove outdated view entries, and we can insert never-expiring rows into the view (non-ttl'd live row marker). This allows us to generate very few materialized view updates for these secondary indexes.",enhancement,1.000010014,9,0,people approved, ,0.939999998,1
anonymous,anonymous,52,Avoid virtual columns for secondary index MVs,"Secondary indexes maintain a materialized view that maps an indexed base table column to its key, which is then used to query the base table. As  2994 points out, this allows us to solve inconsistencies that cause the view to contain ghost entries.    In materialized views, virtual columns ensure that an entry that was added because of an unselected column being alive (e.g., `update cf set unselected_col = x where k = y`) are kept alive for as long as that unselected column is live too. They apply only to views that do not include a base table regular column in their primary key.    We can take advantage of index verification repair to remove outdated view entries, and we can insert never-expiring rows into the view (non-ttl'd live row marker). This allows us to generate very few materialized view updates for these secondary indexes.",database,1.000010014,9,0,people approved, ,0.419999987,1
anonymous,anonymous,52,Avoid virtual columns for secondary index MVs,"Secondary indexes maintain a materialized view that maps an indexed base table column to its key, which is then used to query the base table. As  2994 points out, this allows us to solve inconsistencies that cause the view to contain ghost entries.    In materialized views, virtual columns ensure that an entry that was added because of an unselected column being alive (e.g., `update cf set unselected_col = x where k = y`) are kept alive for as long as that unselected column is live too. They apply only to views that do not include a base table regular column in their primary key.    We can take advantage of index verification repair to remove outdated view entries, and we can insert never-expiring rows into the view (non-ttl'd live row marker). This allows us to generate very few materialized view updates for these secondary indexes.",performance,0.997378349,9,0,people approved, ,0.330000013,1
anonymous,anonymous,52,Avoid virtual columns for secondary index MVs,"Secondary indexes maintain a materialized view that maps an indexed base table column to its key, which is then used to query the base table. As  2994 points out, this allows us to solve inconsistencies that cause the view to contain ghost entries.    In materialized views, virtual columns ensure that an entry that was added because of an unselected column being alive (e.g., `update cf set unselected_col = x where k = y`) are kept alive for as long as that unselected column is live too. They apply only to views that do not include a base table regular column in their primary key.    We can take advantage of index verification repair to remove outdated view entries, and we can insert never-expiring rows into the view (non-ttl'd live row marker). This allows us to generate very few materialized view updates for these secondary indexes.",bug,0.880807102,8,0,people approved, ,0.939999998,0
anonymous,anonymous,52,Avoid virtual columns for secondary index MVs,"Secondary indexes maintain a materialized view that maps an indexed base table column to its key, which is then used to query the base table. As  2994 points out, this allows us to solve inconsistencies that cause the view to contain ghost entries.    In materialized views, virtual columns ensure that an entry that was added because of an unselected column being alive (e.g., `update cf set unselected_col = x where k = y`) are kept alive for as long as that unselected column is live too. They apply only to views that do not include a base table regular column in their primary key.    We can take advantage of index verification repair to remove outdated view entries, and we can insert never-expiring rows into the view (non-ttl'd live row marker). This allows us to generate very few materialized view updates for these secondary indexes.",ui,0.320831299,8,0,people approved, ,0.639999986,0
anonymous,anonymous,52,Avoid virtual columns for secondary index MVs,"Secondary indexes maintain a materialized view that maps an indexed base table column to its key, which is then used to query the base table. As  2994 points out, this allows us to solve inconsistencies that cause the view to contain ghost entries.    In materialized views, virtual columns ensure that an entry that was added because of an unselected column being alive (e.g., `update cf set unselected_col = x where k = y`) are kept alive for as long as that unselected column is live too. They apply only to views that do not include a base table regular column in their primary key.    We can take advantage of index verification repair to remove outdated view entries, and we can insert never-expiring rows into the view (non-ttl'd live row marker). This allows us to generate very few materialized view updates for these secondary indexes.",security,0.05185546,8,0,people approved, ,0.819999993,0
anonymous,anonymous,52,Avoid virtual columns for secondary index MVs,"Secondary indexes maintain a materialized view that maps an indexed base table column to its key, which is then used to query the base table. As  2994 points out, this allows us to solve inconsistencies that cause the view to contain ghost entries.    In materialized views, virtual columns ensure that an entry that was added because of an unselected column being alive (e.g., `update cf set unselected_col = x where k = y`) are kept alive for as long as that unselected column is live too. They apply only to views that do not include a base table regular column in their primary key.    We can take advantage of index verification repair to remove outdated view entries, and we can insert never-expiring rows into the view (non-ttl'd live row marker). This allows us to generate very few materialized view updates for these secondary indexes.",design,0.034110427,8,0,people approved, ,0.790000022,0
anonymous,anonymous,52,Avoid virtual columns for secondary index MVs,"Secondary indexes maintain a materialized view that maps an indexed base table column to its key, which is then used to query the base table. As  2994 points out, this allows us to solve inconsistencies that cause the view to contain ghost entries.    In materialized views, virtual columns ensure that an entry that was added because of an unselected column being alive (e.g., `update cf set unselected_col = x where k = y`) are kept alive for as long as that unselected column is live too. They apply only to views that do not include a base table regular column in their primary key.    We can take advantage of index verification repair to remove outdated view entries, and we can insert never-expiring rows into the view (non-ttl'd live row marker). This allows us to generate very few materialized view updates for these secondary indexes.",client,0.022296185,8,0,people approved, ,0.689999998,0
anonymous,anonymous,52,Avoid virtual columns for secondary index MVs,"Secondary indexes maintain a materialized view that maps an indexed base table column to its key, which is then used to query the base table. As  2994 points out, this allows us to solve inconsistencies that cause the view to contain ghost entries.    In materialized views, virtual columns ensure that an entry that was added because of an unselected column being alive (e.g., `update cf set unselected_col = x where k = y`) are kept alive for as long as that unselected column is live too. They apply only to views that do not include a base table regular column in their primary key.    We can take advantage of index verification repair to remove outdated view entries, and we can insert never-expiring rows into the view (non-ttl'd live row marker). This allows us to generate very few materialized view updates for these secondary indexes.",server,0.021625334,8,0,people approved, ,0.800000012,0
anonymous,anonymous,52,Avoid virtual columns for secondary index MVs,"Secondary indexes maintain a materialized view that maps an indexed base table column to its key, which is then used to query the base table. As  2994 points out, this allows us to solve inconsistencies that cause the view to contain ghost entries.    In materialized views, virtual columns ensure that an entry that was added because of an unselected column being alive (e.g., `update cf set unselected_col = x where k = y`) are kept alive for as long as that unselected column is live too. They apply only to views that do not include a base table regular column in their primary key.    We can take advantage of index verification repair to remove outdated view entries, and we can insert never-expiring rows into the view (non-ttl'd live row marker). This allows us to generate very few materialized view updates for these secondary indexes.",question,0.003386612,8,0,people approved, ,0.550000012,0
anonymous,anonymous,52,Avoid virtual columns for secondary index MVs,"Secondary indexes maintain a materialized view that maps an indexed base table column to its key, which is then used to query the base table. As  2994 points out, this allows us to solve inconsistencies that cause the view to contain ghost entries.    In materialized views, virtual columns ensure that an entry that was added because of an unselected column being alive (e.g., `update cf set unselected_col = x where k = y`) are kept alive for as long as that unselected column is live too. They apply only to views that do not include a base table regular column in their primary key.    We can take advantage of index verification repair to remove outdated view entries, and we can insert never-expiring rows into the view (non-ttl'd live row marker). This allows us to generate very few materialized view updates for these secondary indexes.",document,0.00001,8,0,people approved, ,0.610000014,0
anonymous,anonymous,53,sql: improve precision of index spans to scan for multi-column-family single-row fetches,"Suppose we have a table and a query:    ```  CREATE TABLE a (a INT PRIMARY KEY, b INT, c INT, FAMILY(a), FAMILY(b), FAMILY(c);  INSERT INTO a VALUES(1,2,3);    SELECT b FROM a WHERE a=1;  ```    Currently, this query will cause a scan from `/a/primary/1 -> /a/primary/2`, even though ideally we'd only need to scan the key at `/a/primary/1/b`.    We have enough information to improve this scan, since we know that `c` is not a needed column, `a` is the primary index and therefore unique, and we have an equality constraint on `a`.    We should consider improving the algorithm in `spanFromLogicalSpan` to incorporate all of this information into its final output span.    cc @danhhz @andreimatei @petermattis based on our earlier conversation.",performance,1.000010014,9,0,people approved, ,0.330000013,1
anonymous,anonymous,53,sql: improve precision of index spans to scan for multi-column-family single-row fetches,"Suppose we have a table and a query:    ```  CREATE TABLE a (a INT PRIMARY KEY, b INT, c INT, FAMILY(a), FAMILY(b), FAMILY(c);  INSERT INTO a VALUES(1,2,3);    SELECT b FROM a WHERE a=1;  ```    Currently, this query will cause a scan from `/a/primary/1 -> /a/primary/2`, even though ideally we'd only need to scan the key at `/a/primary/1/b`.    We have enough information to improve this scan, since we know that `c` is not a needed column, `a` is the primary index and therefore unique, and we have an equality constraint on `a`.    We should consider improving the algorithm in `spanFromLogicalSpan` to incorporate all of this information into its final output span.    cc @danhhz @andreimatei @petermattis based on our earlier conversation.",enhancement,1.000010014,9,0,people approved, ,0.939999998,1
anonymous,anonymous,53,sql: improve precision of index spans to scan for multi-column-family single-row fetches,"Suppose we have a table and a query:    ```  CREATE TABLE a (a INT PRIMARY KEY, b INT, c INT, FAMILY(a), FAMILY(b), FAMILY(c);  INSERT INTO a VALUES(1,2,3);    SELECT b FROM a WHERE a=1;  ```    Currently, this query will cause a scan from `/a/primary/1 -> /a/primary/2`, even though ideally we'd only need to scan the key at `/a/primary/1/b`.    We have enough information to improve this scan, since we know that `c` is not a needed column, `a` is the primary index and therefore unique, and we have an equality constraint on `a`.    We should consider improving the algorithm in `spanFromLogicalSpan` to incorporate all of this information into its final output span.    cc @danhhz @andreimatei @petermattis based on our earlier conversation.",database,1.000010014,9,0,people approved, ,0.419999987,1
anonymous,anonymous,53,sql: improve precision of index spans to scan for multi-column-family single-row fetches,"Suppose we have a table and a query:    ```  CREATE TABLE a (a INT PRIMARY KEY, b INT, c INT, FAMILY(a), FAMILY(b), FAMILY(c);  INSERT INTO a VALUES(1,2,3);    SELECT b FROM a WHERE a=1;  ```    Currently, this query will cause a scan from `/a/primary/1 -> /a/primary/2`, even though ideally we'd only need to scan the key at `/a/primary/1/b`.    We have enough information to improve this scan, since we know that `c` is not a needed column, `a` is the primary index and therefore unique, and we have an equality constraint on `a`.    We should consider improving the algorithm in `spanFromLogicalSpan` to incorporate all of this information into its final output span.    cc @danhhz @andreimatei @petermattis based on our earlier conversation.",bug,0.268951446,8,0,people approved, ,0.939999998,0
anonymous,anonymous,53,sql: improve precision of index spans to scan for multi-column-family single-row fetches,"Suppose we have a table and a query:    ```  CREATE TABLE a (a INT PRIMARY KEY, b INT, c INT, FAMILY(a), FAMILY(b), FAMILY(c);  INSERT INTO a VALUES(1,2,3);    SELECT b FROM a WHERE a=1;  ```    Currently, this query will cause a scan from `/a/primary/1 -> /a/primary/2`, even though ideally we'd only need to scan the key at `/a/primary/1/b`.    We have enough information to improve this scan, since we know that `c` is not a needed column, `a` is the primary index and therefore unique, and we have an equality constraint on `a`.    We should consider improving the algorithm in `spanFromLogicalSpan` to incorporate all of this information into its final output span.    cc @danhhz @andreimatei @petermattis based on our earlier conversation.",ui,0.228166476,7,1,people approved, ,0.639999986,0
anonymous,anonymous,53,sql: improve precision of index spans to scan for multi-column-family single-row fetches,"Suppose we have a table and a query:    ```  CREATE TABLE a (a INT PRIMARY KEY, b INT, c INT, FAMILY(a), FAMILY(b), FAMILY(c);  INSERT INTO a VALUES(1,2,3);    SELECT b FROM a WHERE a=1;  ```    Currently, this query will cause a scan from `/a/primary/1 -> /a/primary/2`, even though ideally we'd only need to scan the key at `/a/primary/1/b`.    We have enough information to improve this scan, since we know that `c` is not a needed column, `a` is the primary index and therefore unique, and we have an equality constraint on `a`.    We should consider improving the algorithm in `spanFromLogicalSpan` to incorporate all of this information into its final output span.    cc @danhhz @andreimatei @petermattis based on our earlier conversation.",question,0.100888625,8,0,people approved, ,0.550000012,0
anonymous,anonymous,53,sql: improve precision of index spans to scan for multi-column-family single-row fetches,"Suppose we have a table and a query:    ```  CREATE TABLE a (a INT PRIMARY KEY, b INT, c INT, FAMILY(a), FAMILY(b), FAMILY(c);  INSERT INTO a VALUES(1,2,3);    SELECT b FROM a WHERE a=1;  ```    Currently, this query will cause a scan from `/a/primary/1 -> /a/primary/2`, even though ideally we'd only need to scan the key at `/a/primary/1/b`.    We have enough information to improve this scan, since we know that `c` is not a needed column, `a` is the primary index and therefore unique, and we have an equality constraint on `a`.    We should consider improving the algorithm in `spanFromLogicalSpan` to incorporate all of this information into its final output span.    cc @danhhz @andreimatei @petermattis based on our earlier conversation.",design,0.065614834,8,0,people approved, ,0.790000022,0
anonymous,anonymous,53,sql: improve precision of index spans to scan for multi-column-family single-row fetches,"Suppose we have a table and a query:    ```  CREATE TABLE a (a INT PRIMARY KEY, b INT, c INT, FAMILY(a), FAMILY(b), FAMILY(c);  INSERT INTO a VALUES(1,2,3);    SELECT b FROM a WHERE a=1;  ```    Currently, this query will cause a scan from `/a/primary/1 -> /a/primary/2`, even though ideally we'd only need to scan the key at `/a/primary/1/b`.    We have enough information to improve this scan, since we know that `c` is not a needed column, `a` is the primary index and therefore unique, and we have an equality constraint on `a`.    We should consider improving the algorithm in `spanFromLogicalSpan` to incorporate all of this information into its final output span.    cc @danhhz @andreimatei @petermattis based on our earlier conversation.",client,0.014967084,8,0,people approved, ,0.689999998,0
anonymous,anonymous,53,sql: improve precision of index spans to scan for multi-column-family single-row fetches,"Suppose we have a table and a query:    ```  CREATE TABLE a (a INT PRIMARY KEY, b INT, c INT, FAMILY(a), FAMILY(b), FAMILY(c);  INSERT INTO a VALUES(1,2,3);    SELECT b FROM a WHERE a=1;  ```    Currently, this query will cause a scan from `/a/primary/1 -> /a/primary/2`, even though ideally we'd only need to scan the key at `/a/primary/1/b`.    We have enough information to improve this scan, since we know that `c` is not a needed column, `a` is the primary index and therefore unique, and we have an equality constraint on `a`.    We should consider improving the algorithm in `spanFromLogicalSpan` to incorporate all of this information into its final output span.    cc @danhhz @andreimatei @petermattis based on our earlier conversation.",server,0.006498271,8,0,people approved, ,0.800000012,0
anonymous,anonymous,53,sql: improve precision of index spans to scan for multi-column-family single-row fetches,"Suppose we have a table and a query:    ```  CREATE TABLE a (a INT PRIMARY KEY, b INT, c INT, FAMILY(a), FAMILY(b), FAMILY(c);  INSERT INTO a VALUES(1,2,3);    SELECT b FROM a WHERE a=1;  ```    Currently, this query will cause a scan from `/a/primary/1 -> /a/primary/2`, even though ideally we'd only need to scan the key at `/a/primary/1/b`.    We have enough information to improve this scan, since we know that `c` is not a needed column, `a` is the primary index and therefore unique, and we have an equality constraint on `a`.    We should consider improving the algorithm in `spanFromLogicalSpan` to incorporate all of this information into its final output span.    cc @danhhz @andreimatei @petermattis based on our earlier conversation.",security,0.003182682,8,0,people approved, ,0.819999993,0
